id,nom,type,latitude,longitude,district_region,departement_commune,verifie,niveau,shapeID
cmrev3m0b00adyo7eib8etvzy,Abengourou,sous_prefecture,6.66231488264005,-3.49299999847995,Abengourou,,oui,ADM3,97208781B79507402496729
cmrev3m0g00afyo7emwn7zn3h,Abidjan,sous_prefecture,5.356324406551775,-4.015001492206848,Abidjan,,oui,ADM3,97208781B76519329112770
cmrev3m0m00ahyo7e6ei0hgb7,Abigui,sous_prefecture,6.722325787448871,-4.911949317684989,Abigui,,oui,ADM3,97208781B41403758936369
cmrev3m0r00ajyo7e0udtpi8x,Aboisso,sous_prefecture,5.500849385076314,-3.214765098101648,Aboisso,,oui,ADM3,97208781B20708403365114
cmrev3m0x00alyo7eds6crj0s,Aboisso-Comoé,sous_prefecture,5.690544770561451,-3.423803074929778,Aboisso-Comoé,,oui,ADM3,97208781B41857222319985
cmrev3m1500anyo7ebvcd7q9d,Abongoua,sous_prefecture,6.277100742550044,-3.514819860899953,Abongoua,,oui,ADM3,97208781B23251034005882
cmrev3m1e00apyo7etrhv6pld,Aboudé,sous_prefecture,5.879686626052678,-4.532252124368378,Aboudé,,oui,ADM3,97208781B76700241510024
cmrev3m1l00aryo7eps871pil,Adaou,sous_prefecture,5.420177650360051,-3.354814030579953,Adaou,,oui,ADM3,97208781B56149702756911
cmrev3m1u00atyo7eieadafyd,Adiake,sous_prefecture,5.298943021750048,-3.328525105604117,Adiake,,oui,ADM3,97208781B67942759534749
cmrev3m2700avyo7e7xqrdtke,Adjouan,sous_prefecture,5.259374699084555,-3.078594702309814,Adjouan,,oui,ADM3,97208781B2617869513653
cmrev3m2e00axyo7e259h1sdg,Adzopé,sous_prefecture,6.245913793737231,-3.736602582249953,Adzopé,,oui,ADM3,97208781B78766542901998
cmrev3m2j00azyo7ep09qfzip,Afféry,sous_prefecture,6.317277248085154,-3.942653361553141,Afféry,,oui,ADM3,97208781B87892295743738
cmrev3m2o00b1yo7eq1p1vj7d,Agboville,sous_prefecture,5.881138049858455,-4.195932398433582,Agboville,,oui,ADM3,97208781B55329246973167
cmrev3m2u00b3yo7eh3i9k56b,Agnibilekrou,sous_prefecture,7.171825268706571,-3.26548233651082,Agnibilekrou,,oui,ADM3,97208781B30212631503759
cmrev3m3100b5yo7e6ntrc2o0,Agou,sous_prefecture,5.993687321616485,-3.951220434287624,Agou,,oui,ADM3,97208781B48786101651194
cmrev3m3800b7yo7eev5fd3j9,Ahouanou,sous_prefecture,5.484515813423577,-4.8205002591176,Ahouanou,,oui,ADM3,97208781B1322111589364
cmrev3m3e00b9yo7ejvuy15sm,Akoboissué,sous_prefecture,6.911967452357191,-3.265284296242809,Akoboissué,,oui,ADM3,97208781B54206211363924
cmrev3m3m00bbyo7ebqug3vz3,Akoupé,sous_prefecture,6.42395138906255,-3.85400784093745,Akoupé,,oui,ADM3,97208781B95034651247808
cmrev3m3t00bdyo7e8i8z0io2,Akpassanou,sous_prefecture,7.332377956196121,-4.434348755637208,Akpassanou,,oui,ADM3,97208781B57260927219017
cmrev3m4k00bfyo7ep2j2o6b8,Alépé,sous_prefecture,5.51217815302386,-3.738194411103128,Alépé,,oui,ADM3,97208781B19103881325711
cmrev3m4t00bhyo7egcyupgw7,Allosso,sous_prefecture,5.6070692138781,-3.541249272902389,Allosso,,oui,ADM3,97208781B17699415259608
cmrev3m4y00bjyo7ey18711jo,Amanvi,sous_prefecture,7.994143535500044,-3.124406553718703,Amanvi,,oui,ADM3,97208781B28230588950426
cmrev3m5200blyo7eujha6l99,Amélékia,sous_prefecture,6.906232581576318,-3.69574935999995,Amélékia,,oui,ADM3,97208781B48966333598317
cmrev3m5700bnyo7erpixduvx,Ananda,sous_prefecture,7.294707420893665,-4.36477107619144,Ananda,,oui,ADM3,97208781B21607473362482
cmrev3m5c00bpyo7emzuhxlez,Ananguié,sous_prefecture,6.045333588361164,-4.426984295777735,Ananguié,,oui,ADM3,97208781B49129051138126
cmrev3m5g00bryo7ee15z2diq,Andé,sous_prefecture,6.842531448375051,-4.109416744708281,Andé,,oui,ADM3,97208781B80176496097675
cmrev3m5k00btyo7ece1f5uj7,Ando-Kékrénou,sous_prefecture,7.486363695784362,-5.618048461823486,Ando-Kékrénou,,oui,ADM3,97208781B28545570267730
cmrev3m5o00bvyo7e4aeijnwh,Angoda,sous_prefecture,6.680805015174651,-4.965534178317412,Angoda,,oui,ADM3,97208781B9904966968609
cmrev3m5s00bxyo7esdhxdjbc,Anianou,sous_prefecture,7.689741309921926,-3.774448332671827,Anianou,,oui,ADM3,97208781B57871349224874
cmrev3m5x00bzyo7ekprsbvdk,Aniassué,sous_prefecture,6.627056608794922,-3.680565065705083,Aniassué,,oui,ADM3,97208781B28905823015626
cmrev3m6300c1yo7ecss5oove,Annepé,sous_prefecture,5.905328119505201,-3.783487659113355,Annepé,,oui,ADM3,97208781B57438439336764
cmrev3m6600c3yo7e5bkeqiwm,Anoumaba,sous_prefecture,6.376792574206946,-4.468356679551677,Anoumaba,,oui,ADM3,97208781B29449216598442
cmrev3m6a00c5yo7ezq4gx1mv,Anyama,sous_prefecture,5.508417504535138,-4.163285593815742,Anyama,,oui,ADM3,97208781B37198405051995
cmrev3m6f00c7yo7erk8cf5h3,Appimadoum,sous_prefecture,7.835028666840048,-2.867147923039961,Appimadoum,,oui,ADM3,97208781B51914205436958
cmrev3m6l00c9yo7etmbuhdjt,Arikokaha,sous_prefecture,8.761541755860186,-5.07072827472023,Arikokaha,,oui,ADM3,97208781B62623606131378
cmrev3m7c00cbyo7etms2no74,Arrah,sous_prefecture,6.655567297744946,-3.892576664836688,Arrah,,oui,ADM3,97208781B34110304150550
cmrev3m7g00cdyo7ej0aqw5y8,Assahara,sous_prefecture,6.681351139121263,-4.487147371999951,Assahara,,oui,ADM3,97208781B43338094607108
cmrev3m7k00cfyo7ey9umq4dr,Assié-Koumassi,sous_prefecture,6.800083771030348,-4.267274764424194,Assié-Koumassi,,oui,ADM3,97208781B93409827095779
cmrev3m7p00chyo7egd3vvt2y,Assikoi,sous_prefecture,5.984765604777825,-3.802265920194395,Assikoi,,oui,ADM3,97208781B85694674600174
cmrev3m7u00cjyo7e0ch7yn85,Assinie-Mafia,sous_prefecture,5.151421743485765,-3.345976933057094,Assinie-Mafia,,oui,ADM3,97208781B70003677554890
cmrev3m7y00clyo7e071xlon3,Assuéfry,sous_prefecture,7.712229326577513,-3.004662464112632,Assuéfry,,oui,ADM3,97208781B99641967481238
cmrev3m8200cnyo7esrdwzd8h,Attiégouakro,sous_prefecture,6.826810151640051,-5.026604936946618,Attiégouakro,,oui,ADM3,97208781B1707251989423
cmrev3m8500cpyo7eqinbsqh3,Attobrou,sous_prefecture,6.125675620857186,-4.130781305928527,Attobrou,,oui,ADM3,97208781B6959194004825
cmrev3m8900cryo7eegpler2e,Attoutou,sous_prefecture,5.250553634666709,-4.450742483939349,Attoutou,,oui,ADM3,97208781B57958341366588
cmrev3m8d00ctyo7elsvphbmp,Ayamé,sous_prefecture,5.589719139634969,-3.166778058174557,Ayamé,,oui,ADM3,97208781B68600842439416
cmrev3m8i00cvyo7edupl7495,Ayaou-Sran,sous_prefecture,7.361660876357193,-5.67921535738091,Ayaou-Sran,,oui,ADM3,97208781B66139148706712
cmrev3m8m00cxyo7esmixbta3,Azaguié,sous_prefecture,5.663054033595795,-3.9997761814574,Azaguié,,oui,ADM3,97208781B59572608879127
cmrev3m8r00czyo7efrc4emdq,Bacanda,sous_prefecture,5.694541376602455,-4.915115047265011,Bacanda,,oui,ADM3,97208781B78060189704403
cmrev3m8v00d1yo7e8i2zxi8q,Badikaha,sous_prefecture,9.278062635158674,-5.235040437813749,Badikaha,,oui,ADM3,97208781B38480613701828
cmrev3m8z00d3yo7evcaaih9h,Bagohouo,sous_prefecture,6.886073849080049,-7.151310583506621,Bagohouo,,oui,ADM3,97208781B65534247378742
cmrev3m9300d5yo7e0y7kuliq,Bahouakaha,sous_prefecture,9.509237935718795,-5.424301240812456,Bahouakaha,,oui,ADM3,97208781B30126836635493
cmrev3m9700d7yo7esnmjlnck,Bako,sous_prefecture,8.989957351559616,-7.467258357790572,Bako,,oui,ADM3,97208781B62035240784515
cmrev3m9c00d9yo7epoppxygt,Bakoubly,sous_prefecture,6.494289000852509,-8.385086589311431,Bakoubly,,oui,ADM3,97208781B66565295768879
cmrev3m9g00dbyo7eac73jhah,Bandakagni-Tomora,sous_prefecture,7.945925106387147,-3.40878522474189,Bandakagni-Tomora,,oui,ADM3,97208781B34089982193182
cmrev3m9k00ddyo7euecjq7ug,Bangolo,sous_prefecture,7.025467201906594,-7.5022894932336,Bangolo,,oui,ADM3,97208781B60216025334520
cmrev3m9p00dfyo7e78zeyije,Banneu,sous_prefecture,7.05688386908577,-8.26400446608567,Banneu,,oui,ADM3,97208781B57590190495425
cmrev3m9v00dhyo7ejny4il9n,Bassawa,sous_prefecture,8.083942813827438,-4.139270630839242,Bassawa,,oui,ADM3,97208781B41763889641511
cmrev3m9z00djyo7ecb31eckx,Baya,sous_prefecture,9.992337802000051,-6.264269644249956,Baya,,oui,ADM3,97208781B73186434972039
cmrev3ma300dlyo7e8nmepalq,Bayota,sous_prefecture,6.463699244512245,-5.950343819975565,Bayota,,oui,ADM3,97208781B92357866929473
cmrev3ma900dnyo7e72gga3kw,Bazra-Nattis,sous_prefecture,7.604901490462543,-6.548889685799952,Bazra-Nattis,,oui,ADM3,97208781B21338986524927
cmrev3maf00dpyo7elgezmunu,Bazré,sous_prefecture,6.706666470083383,-5.499192308972174,Bazré,,oui,ADM3,97208781B92601313486978
cmrev3mal00dryo7euekyeees,Bécédi-Brignan,sous_prefecture,5.859884162384664,-4.026482709769184,Bécédi-Brignan,,oui,ADM3,97208781B68318458790910
cmrev3maq00dtyo7eqxu8yomq,Bécouéfin,sous_prefecture,6.55417750412126,-3.737012060136315,Bécouéfin,,oui,ADM3,97208781B74973421178114
cmrev3maw00dvyo7eik6ho9vu,Bédi-Gaozon,sous_prefecture,6.669547273646664,-7.749619102909724,Bédi-Gaozon,,oui,ADM3,97208781B99008253798247
cmrev3mb200dxyo7erck165wo,Bédiala,sous_prefecture,7.116164471520597,-6.242503921753379,Bédiala,,oui,ADM3,97208781B64680323145016
cmrev3mb800dzyo7ex3mc0sir,Bégbéssou,sous_prefecture,7.063465467312549,-5.527653076999953,Bégbéssou,,oui,ADM3,97208781B76565601953115
cmrev3mbe00e1yo7edjry4ce2,Bengassou,sous_prefecture,6.768876065121545,-4.444211563439207,Bengassou,,oui,ADM3,97208781B81484527004172
cmrev3mbk00e3yo7eu8df4n9h,Béoué-Zibiao,sous_prefecture,7.149909341493875,-7.371032603098715,Béoué-Zibiao,,oui,ADM3,97208781B77609296005763
cmrev3mbq00e5yo7efkhttd1w,Béoumi,sous_prefecture,7.729082837593269,-5.540893663406735,Béoumi,,oui,ADM3,97208781B43339459578505
cmrev3mbv00e7yo7eln8qn0x4,Bettié,sous_prefecture,6.043146964030162,-3.360070316969832,Bettié,,oui,ADM3,97208781B60578758839066
cmrev3mc200e9yo7ej5tyxuqm,Biankouma,sous_prefecture,7.763958913858454,-7.677855681327388,Biankouma,,oui,ADM3,97208781B8731034225583
cmrev3mc800ebyo7eq0mnhlo4,Bianouan,sous_prefecture,6.03926199443378,-3.220742783385497,Bianouan,,oui,ADM3,97208781B6090347175278
cmrev3mcf00edyo7etf2hxboz,Biéby,sous_prefecture,5.957474401814203,-3.607150444159246,Biéby,,oui,ADM3,97208781B25502414115375
cmrev3mcl00efyo7e7oas4673,Bilimono,sous_prefecture,8.874024124587466,-4.089684084426521,Bilimono,,oui,ADM3,97208781B57280370247049
cmrev3mcr00ehyo7ewbp6kvgx,Bin-Houyé,sous_prefecture,6.756760601650535,-8.245512550951405,Bin-Houyé,,oui,ADM3,97208781B87716043914490
cmrev3mcw00ejyo7etp22or19,Bingerville,sous_prefecture,5.369342363311739,-3.826467193818136,Bingerville,,oui,ADM3,97208781B70701813262699
cmrev3md200elyo7es6zlhf7x,Blapleu,sous_prefecture,7.583027577454595,-7.749200695121162,Blapleu,,oui,ADM3,97208781B78151965585725
cmrev3md700enyo7e0xuxyer2,Bléniméouin,sous_prefecture,7.132433426797919,-7.157293150265909,Bléniméouin,,oui,ADM3,97208781B63321427393049
cmrev3mdd00epyo7e3w2j86g1,Blességué,sous_prefecture,10.15108012484911,-6.261502927264098,Blességué,,oui,ADM3,97208781B7480480215844
cmrev3mdj00eryo7e4liudzcr,Bloléquin,sous_prefecture,6.642572150736285,-8.007975039304304,Bloléquin,,oui,ADM3,97208781B38790553549950
cmrev3mdp00etyo7en58dwa9r,Boahia,sous_prefecture,7.546988322516179,-3.524985261322534,Boahia,,oui,ADM3,97208781B67886751240035
cmrev3mdu00evyo7epthvxzu8,Bobi-Diarabana,sous_prefecture,8.145149833648354,-6.585888602271134,Bobi-Diarabana,,oui,ADM3,97208781B43836402688143
cmrev3me000exyo7erv56uv26,Bocanda,sous_prefecture,7.071024407619096,-4.568768416642813,Bocanda,,oui,ADM3,97208781B30808765710658
cmrev3me500ezyo7egzmse440,Bodokro,sous_prefecture,7.900574545895393,-5.510823287825533,Bodokro,,oui,ADM3,97208781B71177898338975
cmrev3mea00f1yo7eacom483d,Bogofa,sous_prefecture,8.607750538792502,-3.095736587169764,Bogofa,,oui,ADM3,97208781B19656428023940
cmrev3meg00f3yo7egu3uw3iq,Bogouiné,sous_prefecture,7.234396547229564,-7.594603588024539,Bogouiné,,oui,ADM3,97208781B19515924162950
cmrev3men00f5yo7enjqq1nde,Boguédia,sous_prefecture,6.623459450833379,-6.452372521738049,Boguédia,,oui,ADM3,97208781B79422301254172
cmrev3meu00f7yo7esknqf686,Boli,sous_prefecture,7.276202906660758,-4.820833179571383,Boli,,oui,ADM3,97208781B71648428513367
cmrev3mf000f9yo7effph4w1b,Bondo,sous_prefecture,8.231594083674205,-3.26316582125838,Bondo,,oui,ADM3,97208781B26922886946235
cmrev3mf600fbyo7ez9gw0nn0,Bondoukou,sous_prefecture,8.05158964228307,-2.764092214415049,Bondoukou,,oui,ADM3,97208781B65213223533259
cmrev3mfc00fdyo7ec66i2dm9,Bongo,sous_prefecture,5.452543253587009,-3.530335970021693,Bongo,,oui,ADM3,97208781B72205610223597
cmrev3mfj00ffyo7ebabzuz0k,Bongouanou,sous_prefecture,6.614006037750045,-4.165268228339237,Bongouanou,,oui,ADM3,97208781B61535562407480
cmrev3mfp00fhyo7eb76dghtb,Bonguéra,sous_prefecture,7.779536972237334,-4.277080981762663,Bonguéra,,oui,ADM3,97208781B71726194632813
cmrev3mfv00fjyo7erk3btc8l,Bonieredougou,sous_prefecture,8.289482385740582,-4.779251488897254,Bonieredougou,,oui,ADM3,97208781B93209963538851
cmrev3mg100flyo7es0nfsltg,Bonikro,sous_prefecture,6.378101847333379,-5.150322631638845,Bonikro,,oui,ADM3,97208781B4464418924677
cmrev3mg700fnyo7e4taos1wp,Bonon,sous_prefecture,6.98880417950005,-5.971097225852225,Bonon,,oui,ADM3,97208781B66525471000473
cmrev3mgc00fpyo7enddbulqe,Bonoua,sous_prefecture,5.277649938562546,-3.572374925599954,Bonoua,,oui,ADM3,97208781B30052158764356
cmrev3mgi00fryo7exsqa8j6s,Booko,sous_prefecture,8.877826634604702,-7.739572143901118,Booko,,oui,ADM3,97208781B29740741694616
cmrev3mgo00ftyo7eg82omqt3,Boron,sous_prefecture,8.72330834192267,-5.805020282845186,Boron,,oui,ADM3,97208781B22798337209941
cmrev3mgv00fvyo7e9j3wc1cs,Borotou,sous_prefecture,8.757122002705934,-7.504633988169069,Borotou,,oui,ADM3,97208781B20317620952294
cmrev3mh100fxyo7e3p3hquae,Botro,sous_prefecture,7.857211657396276,-5.317772581037688,Botro,,oui,ADM3,97208781B71736324673926
cmrev3mhb00fzyo7e1fhgr6pp,Bouaflé,sous_prefecture,6.992591265669775,-5.71236522258711,Bouaflé,,oui,ADM3,97208781B37695921546316
cmrev3mhh00g1yo7eumcgicsy,Bouaké,sous_prefecture,7.765220985894361,-4.937094027878,Bouaké,,oui,ADM3,97208781B33562053387529
cmrev3mhn00g3yo7e7hnhzrku,Bouandougou,sous_prefecture,8.2159119739901,-5.565084226024824,Bouandougou,,oui,ADM3,97208781B79661375005677
cmrev3mht00g5yo7ethj2t9a7,Bougou,sous_prefecture,10.25124311515469,-5.858938100845312,Bougou,,oui,ADM3,97208781B6285694181313
cmrev3mhy00g7yo7e821aj8uh,Bougousso,sous_prefecture,9.281876977638936,-7.795520750902731,Bougousso,,oui,ADM3,97208781B31382860893954
cmrev3mi400g9yo7e8fx3lz7q,Bouko,sous_prefecture,9.542888552216269,-3.085543607837789,Bouko,,oui,ADM3,97208781B4554764214030
cmrev3mia00gbyo7eamlehw13,Bouna,sous_prefecture,9.186836727165563,-2.979562131599951,Bouna,,oui,ADM3,97208781B87968198010539
cmrev3mig00gdyo7e420ru879,Bounda,sous_prefecture,7.590561593453171,-4.61994849860933,Bounda,,oui,ADM3,97208781B60092807239991
cmrev3mim00gfyo7e9o8fspg8,Boundiali,sous_prefecture,9.433960303965168,-6.654014350325537,Boundiali,,oui,ADM3,97208781B50490375195384
cmrev3mjh00ghyo7egozmnvj2,Brobo,sous_prefecture,7.616859037920044,-4.843885238799955,Brobo,,oui,ADM3,97208781B36505394590974
cmrev3mjm00gjyo7esagifjqp,Brofodoumé,sous_prefecture,5.503558122542602,-3.898401459712721,Brofodoumé,,oui,ADM3,97208781B16015063034438
cmrev3mjr00glyo7e3ye4rznk,Buyo,sous_prefecture,6.260022417170934,-7.026524221284766,Buyo,,oui,ADM3,97208781B25597152544157
cmrev3mkh00gnyo7eiy7spphg,Cechi,sous_prefecture,6.19731815983338,-4.403531547870323,Cechi,,oui,ADM3,97208781B58627232923774
cmrev3mkn00gpyo7eh9m1fp2s,Chiépo,sous_prefecture,5.709084438263203,-5.022944440403457,Chiépo,,oui,ADM3,97208781B84038892786796
cmrev3mkr00gryo7epatv2hkv,Dabakala,sous_prefecture,8.31084158074247,-4.448438318821163,Dabakala,,oui,ADM3,97208781B3606600851093
cmrev3mkw00gtyo7elaaflrr1,Dabou,sous_prefecture,5.420217399015924,-4.371029822523763,Dabou,,oui,ADM3,97208781B59630716168640
cmrev3ml100gvyo7eoq9rdgjt,Dabouyo,sous_prefecture,5.490503845232805,-6.09026957533616,Dabouyo,,oui,ADM3,97208781B48399580961882
cmrev3ml600gxyo7ec5tq9w2f,Dahiépa-Kéhi,sous_prefecture,6.270614077983653,-5.822873982442574,Dahiépa-Kéhi,,oui,ADM3,97208781B45665733877126
cmrev3mlb00gzyo7eaqla81sx,Dahiri,sous_prefecture,5.322117539979216,-5.540515390145781,Dahiri,,oui,ADM3,97208781B74814593631378
cmrev3mlh00h1yo7ebgjru60y,Dairo Didizo,sous_prefecture,5.534756785426517,-5.453945584941129,Dairo Didizo,,oui,ADM3,97208781B48697705911242
cmrev3mlm00h3yo7e21nr3lsy,Dakpadou,sous_prefecture,5.257944670083379,-6.080097565566621,Dakpadou,,oui,ADM3,97208781B62243133182249
cmrev3mlr00h5yo7e9g7nd56q,Daleu,sous_prefecture,7.555409868917481,-8.076233289183444,Daleu,,oui,ADM3,97208781B46163807011872
cmrev3mlx00h7yo7edi78sew2,Daloa,sous_prefecture,6.901151903075522,-6.416644201565993,Daloa,,oui,ADM3,97208781B16930806216989
cmrev3mm300h9yo7eac0ij01j,Damé,sous_prefecture,7.010541835625048,-3.179453611083285,Damé,,oui,ADM3,97208781B52115081200622
cmrev3mm900hbyo7eoa1jsd1f,Danané,sous_prefecture,7.279882539842157,-8.181199050426855,Danané,,oui,ADM3,97208781B21141232410562
cmrev3mmf00hdyo7enyn0frr9,Dananon,sous_prefecture,7.608599899162837,-6.394556587627861,Dananon,,oui,ADM3,97208781B9239515198778
cmrev3mml00hfyo7er77q1wxu,Danguira,sous_prefecture,5.728801746251,-3.729455080326951,Danguira,,oui,ADM3,97208781B77036551275855
cmrev3mmv00hhyo7e2ukwj15y,Dania,sous_prefecture,7.217920305359526,-6.908280249764663,Dania,,oui,ADM3,97208781B72675916521522
cmrev3mno00hjyo7esyt6qrcc,Danoa,sous_prefecture,9.656465957708384,-3.060475934312453,Danoa,,oui,ADM3,97208781B82175675739113
cmrev3mof00hlyo7ebghtyyna,Daoukro,sous_prefecture,7.067493472113682,-3.936955540693132,Daoukro,,oui,ADM3,97208781B97931087454423
cmrev3mop00hnyo7evnulw9fp,Dapéoua,sous_prefecture,6.049646405123402,-6.84922827617616,Dapéoua,,oui,ADM3,97208781B19823152407028
cmrev3mp000hpyo7ealnoj1nj,Dapo-Iboké,sous_prefecture,4.686069769396089,-7.395498098296979,Dapo-Iboké,,oui,ADM3,97208781B97630223221041
cmrev3mp700hryo7ekqewer98,Dassoungboho,sous_prefecture,9.372414362214334,-5.779152312321379,Dassoungboho,,oui,ADM3,97208781B40514532245434
cmrev3mpc00htyo7e2nfuqpm5,Débété,sous_prefecture,10.53064336481583,-6.633337677552585,Débété,,oui,ADM3,97208781B55985343841314
cmrev3mpj00hvyo7e06bsh2ij,Diabo,sous_prefecture,7.862091283963012,-5.190284565944395,Diabo,,oui,ADM3,97208781B14596017267906
cmrev3mpo00hxyo7e9h9abpps,Diamarakro,sous_prefecture,6.248920931811365,-3.31103390475467,Diamarakro,,oui,ADM3,97208781B74042578927029
cmrev3mpu00hzyo7esy3xu04w,Diamba,sous_prefecture,7.710007618894786,-3.315630561017497,Diamba,,oui,ADM3,97208781B93049708448352
cmrev3mq000i1yo7eziwh78zn,Diangokro,sous_prefecture,6.732925491023306,-4.578275781255767,Diangokro,,oui,ADM3,97208781B79194903239642
cmrev3mq600i3yo7e22sl5fg1,Dianra,sous_prefecture,8.974484480396521,-6.478551972202592,Dianra,,oui,ADM3,97208781B25279176896097
cmrev3mqd00i5yo7ewnw3jgnu,Dianra-Village,sous_prefecture,8.643230988546,-6.35787916087563,Dianra-Village,,oui,ADM3,97208781B58009091671711
cmrev3mqj00i7yo7egh13n3fn,Diawala,sous_prefecture,9.977367972289713,-5.51863557008271,Diawala,,oui,ADM3,97208781B48051259717159
cmrev3mqp00i9yo7e95ih06h7,Diboké,sous_prefecture,6.39063546078952,-8.129971897421003,Diboké,,oui,ADM3,97208781B62487661802726
cmrev3mqw00ibyo7esalhvjne,Dibri-Assirikro,sous_prefecture,7.592089512936557,-5.187499091714237,Dibri-Assirikro,,oui,ADM3,97208781B51614326256418
cmrev3mr300idyo7ejz1rbqr9,Didievi,sous_prefecture,7.059284045432882,-4.849759730283537,Didievi,,oui,ADM3,97208781B98005497287274
cmrev3mr900ifyo7ell6u5f7p,Didoko,sous_prefecture,6.027931347627955,-5.25988661362786,Didoko,,oui,ADM3,97208781B61036311049699
cmrev3mrg00ihyo7etltkfwtg,Diégonéfla,sous_prefecture,6.239618551033016,-5.593950803835116,Diégonéfla,,oui,ADM3,97208781B28654380135847
cmrev3mrn00ijyo7en3n02ewm,Diéouzon,sous_prefecture,7.149172828787926,-7.303038444575709,Diéouzon,,oui,ADM3,97208781B66840708299350
cmrev3mrt00ilyo7e7lzf0hdw,Dignago,sous_prefecture,6.198800357953171,-6.272022948781204,Dignago,,oui,ADM3,97208781B66824130892640
cmrev3mrz00inyo7euhecrkl2,Dikodougou,sous_prefecture,8.939958323256459,-5.869506130358928,Dikodougou,,oui,ADM3,97208781B48922341726519
cmrev3ms500ipyo7e2xh6hbdq,Dimandougou,sous_prefecture,7.92655984464449,-3.823262535699954,Dimandougou,,oui,ADM3,97208781B61779814686775
cmrev3msb00iryo7esp991qrf,Dimbokro,sous_prefecture,6.650249047809572,-4.672869769428528,Dimbokro,,oui,ADM3,97208781B47883054619316
cmrev3msh00ityo7ezt0xb34z,Dioman,sous_prefecture,8.152938001024747,-7.506424652913532,Dioman,,oui,ADM3,97208781B88805595698457
cmrev3msn00ivyo7elz8hkqjj,Dioulatiedougou,sous_prefecture,8.925739802014544,-7.266529180043428,Dioulatiedougou,,oui,ADM3,97208781B3483924164565
cmrev3mst00ixyo7eaw619nwp,Divo,sous_prefecture,5.822251080214337,-5.343028904857099,Divo,,oui,ADM3,97208781B91843295710316
cmrev3msz00izyo7eyl1egifd,Djamandioké,sous_prefecture,4.544551460435946,-7.504669235093968,Djamandioké,,oui,ADM3,97208781B4624637694591
cmrev3mt600j1yo7eligxf287,Djébonoua,sous_prefecture,7.44245972685299,-5.115241095999955,Djébonoua,,oui,ADM3,97208781B74683699682903
cmrev3mtc00j3yo7ekqv6mr0f,Djékanou,sous_prefecture,6.456274237192356,-5.068856668115341,Djékanou,,oui,ADM3,97208781B203326147101
cmrev3mti00j5yo7e03y1nrk2,Djibrosso,sous_prefecture,8.764831503759384,-7.028218097896215,Djibrosso,,oui,ADM3,97208781B77111576932283
cmrev3mtn00j7yo7eechv7q7i,Djidji,sous_prefecture,6.148516905500053,-5.67091286924995,Djidji,,oui,ADM3,97208781B47770005211444
cmrev3mtu00j9yo7e6pnv5abj,Djouroutou,sous_prefecture,5.406766218881001,-7.327840654357098,Djouroutou,,oui,ADM3,97208781B76890827547883
cmrev3mtz00jbyo7e20b20v3v,Doba,sous_prefecture,5.169904337744612,-6.758162490912999,Doba,,oui,ADM3,97208781B83358965655365
cmrev3mu600jdyo7emhg4ktko,Dogbo,sous_prefecture,5.04361773883338,-7.0305651764848,Dogbo,,oui,ADM3,97208781B91374675547
cmrev3muc00jfyo7e9i1t6bu4,Doké,sous_prefecture,6.666704321142908,-8.177098468571385,Doké,,oui,ADM3,97208781B65006749613232
cmrev3muh00jhyo7euncfa8ay,Domangbeu,sous_prefecture,6.958273777544166,-7.000500747779371,Domangbeu,,oui,ADM3,97208781B29147870022770
cmrev3mun00jjyo7eugv6pyf0,Doropo,sous_prefecture,9.73908826240702,-3.341928173976699,Doropo,,oui,ADM3,97208781B84488071714745
cmrev3mus00jlyo7ec11y4ps8,Dougroupalégnoa,sous_prefecture,6.000472758656298,-5.933994465416622,Dougroupalégnoa,,oui,ADM3,97208781B71573544716856
cmrev3muy00jnyo7e8dxvx4hc,Doukouyo,sous_prefecture,5.791952002802135,-6.041951469645785,Doukouyo,,oui,ADM3,97208781B40000292769847
cmrev3mv300jpyo7ediy509cb,Dualla,sous_prefecture,8.136160649489844,-6.482555237561175,Dualla,,oui,ADM3,97208781B76467317158120
